[ADMIN특강] 2019.10.23.(수) 19시~ 충남대 컴공을 위한 Docker 실무 특강 (강연자 SK C&C 정석하  ADMIN 2017회장),19.10.11,289,
[학생지원] [공대혁신] 교외 경진대회참가 지원 사업 안내 (지원기간: ~2019.12.20.까지 단. 예산소진시까지),19.10.11,363,
[학자금] 「2019년 대전시 대학생 학자금 대출이자 지원사업」 안내,19.10.11,132,
[국가근로] 2019. 2학기 국가근로 권역별 취업연계(대전드림_일석이조) 장학생 선발 안내,19.10.11,155,
[학자금] 2019년 하반기 성남시 대학생 학자금 대출이자 지원사업,19.10.11,89,
[장학] '19. 2학기 중소기업취업연계 장학사업(희망사다리Ⅰ) 신규장학생 신청 기간 연장 안내 (~2019.10.16.(수)18시까지),19.10.11,110,
[대회] 기초교양교육원 제3회 프레젠테이션 경진대회 안내 (참가서류제출: ~2019.10.25.(금)까지),19.10.11,90,
[장학] 2019학년도 2학기 국가장학금 2차 신청 재학생 구제신청서 제출 안내 (~2019.11.19.(화)24시까지),19.10.08,133,
[장학] 2019. 하반기 인천인재육성재단 장학생 선발 안내,19.10.02,151,
대학원생 지원제도 설명회 개최 안내 - 2019. 10. 8.(화) 11:40~,19.10.01,191,
[장학] 2019. 하반기 (재)충청남도인재육성재단 장학생 선발 (접수: 2019.10.1.~10.18.(금) 18시까지),19.09.27,208,
[학자금] 2019년 하반기 김제시 대학생 학자금 대출이자 지원사업 안내 (2019.10.1.~10.31.),19.09.27,102,
[장학] 2019년도 하반기 (재)충청남도인재육성재단 희망드림 장학생 선발 안내 (~2019.10.11.(금) 18시 까지),19.09.27,142,
[장학] 2019년 수성인재장학생 선발 안내 (공대학장 추천서 필요 경우  10.8(화)까지 학과로 연락 후  서류 제출)),19.09.27,118,
[국제교류본부] 2019 하반기 글로벌인재양성 해외파견프로그램 학생 모집 (서류접수:9.30.~10.01.(화)15시까지),19.09.27,175,
[외국인학생] 헬로 케이(Hello  K!) 행사 개최에 따른 참석 신청 (기한: 2019.10.1.(화)까지),19.09.27,109,
[공모전] [대전정보문화산업진흥원] 2019년 ICT융합 아이디어 공모전 안내 (접수: 2019.10.1.~10.10.(목) 18시까지),19.09.27,158,
2020학년도 대학원 1차전형 신입생 모집 안내,19.09.25,213,
급!![학교추천 장학] 2019. 2학기 (재)KT그룹희망나눔재단 미래창조인재 신규 장학생 신청 9.24.(화) 정오까지),19.09.23,248,
[우리학과&SW사업단] ICT/SW 취업박람회 (행사: 2019.9.26.(목) 오후3시~6시  사전신청: 9.25.(수) 정오까지),19.09.20,482,
급!! [장학-학과추천] 2019년 대전광역시 서구 인재육성장학재단 장학생 신청 안내 (기한: ~2019.9.20.(금)18시까지),19.09.19,325,
[장학] '19. 2학기 중소기업취업연계 장학사업(희망사다리Ⅰ) 신규장학생 신청 안내 (기한: ~2019.9.27.금 18시까지),19.09.19,165,
[장학] 2019년 하반기 달서인재육성장학재단 장학생 선발 안내 (접수기간: 2019.9.23.~10.4.(일) 18시까지),19.09.19,121,
[장학] 2020년 (재)앨트웰민초장학재단 제20기 장학생 선발 안내 (신청기한: ~2019.9.30.(월)까지),19.09.19,121,
[장학] '19. 2학기 고졸 후학습자 장학금(희망사다리Ⅱ유형) 신규장학생 신청 "연장" 안내 (기한: ~2019.10.16.(수) 18시),19.09.19,99,
[자기소개서 컨설팅] [2019 공대 엔지니어링 페어] 참여 신청 안내 (행사일: 9.26(목)  신청: 9.23.(월)까지),19.09.17,214,
[자격증교육] [스마트팜] SW코딩자격취득 교육생 모집 (기한: 2019.9.27.(금) 18시까지),19.09.17,220,
[아르바이트] 학술행사 진행요원 (행사일: 9.20.(금) 하루 또는 오후  신청기한: 9.18.(수) 정오까지),19.09.17,149,
[장학] (교내장학) 2019-2학기 외국어성적우수 장학금 추가 신청 안내 (기한: 2019.10.10.(목) 17시까지),19.09.17,153,
[장학] 공고문 및 서식 hwp파일-2019년 세종특별자치시인재육성평생교육진흥원 성적우수·모범 장학생 선발 (~2019.9.20.까지),19.09.11,240,
[도우미모집] [SW중심대학] 2019 유성구청 청소년나Be한마당 체험부스 운영 도우미 학생 모집 (9.16(월)까지 신청),19.09.10,389,
[교과목 튜터] 컴파일러개론 튜터를 모집합니다. (기한: 2019.9.11.(수) 18시까지) (1),19.09.09,231,
[학과대회] 2019 Collathon(콜라톤) 참가 안내 (신청 접수: ~~2019.10.2.(수)까지),19.09.09,236,
[튜터 구함] 신청마감^^;;;;;-2019-2 CRT(CNU Restart Tutoring) 프로그램 튜터 구함(2019.9.10.(화)까지),19.09.09,306,
[등록금] 2019학년도 제2학기 등록금 미납자 추가납부 안내 (기간: 2019.9.10(화) 09시 ~ 9.11.수 23:00),19.09.09,127,
[장학] 마감임박!! 2019학년도 2학기 국가장학금 2차 신청 및 가구원 정보제공 동의(내일 9.10.(화) 18시까지),19.09.09,141,
[대회] 한국전력공사와 한국인터넷진흥원 공동 주관 경진대회 (접수기한: ~2019.9.25.(수) 14:00까지),19.09.04,250,
[3 4학년대상] 제12회 TOPCIT 정기평가 응시신청 안내 (학과 단체접수:9.16.(월)~9.18.(수) 오후6시 까지  시험일 10.19.(토) 09:30~12:00),19.09.04,377,
